class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
fungi,Chimique,B0CDLF88KF,Firemonkey,"Reviewed in the United States on December 7, 2012","UPDATE: SEPT 3, 2013-Here in Florida rust is a major problem for Plumeria plants during the rainy/humid season.  Even the huge Plumerias in the Disney resorts are covered with orange powder this time of year.  But not mine - this stuff has kept me rust free this year.  I have 6 Plumeria plants that are about 6 feet tall, and I started using the immunox at the first sign of rust (about July 4).  It only takes about a half a gallon in a pump sprayer to treat them all (be sure to spray the bottoms of the leaves too), and I apply it about every two weeks.  All of my Plumeria trees are still growing and blooming while others in the neighborhood are losing all their leaves due to the rust.  This is good stuff.Original Review:I live in Florida, and I have several Plumeria plants that were covered in Plumeria rust this fall.  I had been using Orthenex as part of my standard insect/disease spray regimen, but it was not helping with the rust.  After some Internet research I found a few products that were reported to work, but could not find a suitably small quantity of any of them, so I decided to give this fungicide a try.  After a couple of applications, it seems to have cleared the rust and the plants are growing new leaves.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Laura Shelton,"Reviewed in the United States on June 22, 2023",Great for my garden. I highly recommend this brand to anyone,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Debra L. Kusek,"Reviewed in the United States on May 13, 2018","Bought this after noticing 4 of my 6 Indian hawthorn had entomosporium leaf spot. We’ve had an unseasonably wet and cool spring, and after a walk around the neighborhood it didn’t take me long to come to the conclusion that I would lose all 6 of them if I didn’t act—every hawthorn I saw in my neighborhood was dying from leaf spot. So I did some research and found this product. After one application I noticed the spread of leaf spot had stopped within 1 week. Of course the foliage affected is lost, but all unaffected foliage is still looking good after 3 weeks now (and a second application).Update on 9/30/18: my hawthorns came back so lush and beautiful this summer after treating them with this product in the spring. Now that the weather is cool and wet again, two of my hawthorns exhibit signs of leaf spot once again. I still have plenty of this product left and treated all of my plants, even if they didn’t have signs of the disease yet. This product is wonderful, and so worth the price. I’ll always have a bottle on hand!",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Deborah Tickle,"Reviewed in the United States on June 21, 2021","After moving to the Southeast from the Northeast USA, we tried to grow tomatoes every year for six years and had no luck.  The vines would grow fine until mid July and then they would start dying.  We finally figured out that a fungus was killing our tomato plants.  It is the same fungus that causes ""brown spot"" in Southern lawns.  We first tried some ""tree hugger"" solutions (including the copper fungicide), but they didn't work.  Then we tried this product.  Suddenly, our tomato vines did NOT die in mid July.  They kept growing and growing and we had more tomatoes than we could eat.  Highly recommended.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Myredc6,"Reviewed in the United States on May 20, 2023",Great job on Fungus on my crapes.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Sharon,"Reviewed in the United States on February 13, 2017","This is my third bottle for a bad case of rust which is killing off all like builder planted shrubs. I have my entire front preceeding the lawn, 15x25 feet, with these shrubs which would require massive re-landscaping if they die. Even though my neighbor's are just 12 feet away and half gone, literally holes there, I use this every two weeks as directed and am winning the battle. I should have begun earlier with the ones closest to the neighbors infected ones. Rust is carried by air borne spores. So as long as your neighbors contaminate the air...you will have to use this as directed every 7-14 days. Yes I have spoken to the lazy neighbor, who was penny wise and now is pound foolish as they will have to pull all the shrubs out and buy something different and bring in a landscaper. For me 63 and disabled this is a far better alternative. I use a hose sprayer and it takes very little time and effort, not a cheap product but a very good one.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Hope,"Reviewed in the United States on May 20, 2023",Works great,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Dana,"Reviewed in the United States on July 19, 2022","My grape vines got the black rust that’s going around and daconil and sulfur weren’t doing anything to help. This did make a difference and let me have a small harvest this year. It does say on the bottle to not overuse it, and that your grapes will improve and gain resistance to disease as they get older. I’m very happy this product is available to home growers.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Engineer,"Reviewed in the United States on May 5, 2019","I just finished the original bottle and bought another two of them. Years ago I had 9 fruit trees and lost 8 of them to brown rot. The last one, the North Star cherry, is still alive thanks to this fungicide. I could possibly save the other ones if I knew about this horrible decease at the time. The first symptoms would show up soon after blooming when little twigs and bigger branches would suddenly wilt and die. Not all the twigs were affected. Later the fruit would develop lesions and quickly rot on the tree. After a few years the whole tree would die.I started spraying the cherry tree a couple of years ago with Immunox. I cannot say the tree if free from the decease, but at least it is alive and I am getting fruit. In our humid Pennsylvania climate you have to spray fruit trees to keep them healthy.",5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Tara J B,"Reviewed in the United States on September 8, 2022",I live in a swamp & my flowers get fungus & blight every year. I usually use neem but i got wilt on my zinnias this year. This stuff stopped the wilt on the plants that weren’t already too far gone. It protected the ones that hadn’t gotten the wilt yet. I’ll use it every year now.,5.0 out of 5 stars,Verified Purchase
fungi,Chimique,B0CDLF88KF,Silea,"Reviewed in the United States on May 13, 2015","I'm generally a no-spray gardener. Until recently, the most chemical anything i did in the garden was sluggo. However, after years or losing my entire serviceberry harvest to rust, trying every 'green' option available with no benefit, i resorted to this.And it works.My serviceberries aren't rust-free - little dabs of it show up on the leaves pretty regularly. But spraying this at the recommended dilution every two weeks means i might actually get to eat the fruit this year.(As with any such product, read the instructions! Over-applying can be dangerous to the plants, and possible even to you. You'll need a sprayer of some sort to apply it properly, which is of course not included with this product. I use it in a Solo 418 1-Liter One-Hand Pressure Sprayer.)",4.0 out of 5 stars,Verified Purchase
